城市,年份,月份,100m_u_component_of_wind,100m_v_component_of_wind,南北风速,东西风速,温度,紫外线,相对湿度,太阳辐射,降雨
拉萨,2014,6,0.811906237468326,1.4262668687766809,0.5972279039314098,0.8426286860732128,273.1339798199092,108469.1402584228,34.81282745691123,952842.6034612219,2.6400780680126492e-05
拉萨,2014,7,0.45226657335949544,1.1039125765246576,0.4282513909025067,0.6023216020992285,276.41914047277896,122412.81849230434,43.36290247464037,1065412.5480913597,4.942305295791809e-05
拉萨,2014,8,0.3283313629837738,1.3133828556496132,0.31914946369987574,0.7920478562330939,281.5184441712392,130347.83150819688,51.53384745147054,1105949.2527600322,0.00010406720679088146
拉萨,2014,9,0.1303949450082915,1.7365040805770464,0.13873798874395635,1.1628121256985553,286.887267072954,130962.09094760775,49.24173735167048,1134682.194258351,0.00011096562042509999
拉萨,2014,10,-0.3113993541611701,1.024766573833054,-0.20688059461308358,0.6476446350702744,285.4392846842662,102534.49052633984,72.7667336163516,832649.1157079301,0.00029258241081311665
拉萨,2014,11,-0.09956538378541441,1.0754072104983317,-0.07036459609243495,0.6918928248382668,284.63039114782936,99932.56521661858,73.2750819583646,844593.5925206403,0.00026242768032345
拉萨,2014,12,-0.12488434810750493,0.7943540412452545,-0.025556548432440318,0.43740524034487493,282.5687604968969,98623.29567276854,68.59571881153214,836543.5999584751,0.00016530324890226666
武汉,2014,1,-1.6956049807203337,-0.4266230632794211,-0.8760590697501534,-0.36856560762220747,280.4094711270095,49429.229438400565,51.92514394578663,487808.5557654012,4.2289464292108504e-05
武汉,2014,2,-1.814326483629322,-1.415175252011095,-0.9942724433349113,-0.9729198459953574,293.09864368882234,66148.68577772599,63.551526126205296,610890.6820763665,0.0001291863178784125
武汉,2014,3,-1.5851827644935699,-2.465851523138751,-0.8106321641566654,-1.595488134192503,285.7114803405706,39444.79622061229,65.28718715002464,369118.6837224334,0.00010739821831810409
武汉,2014,4,-0.7399921317617453,-1.3614520693105479,-0.3840123278148555,-0.7804133114608202,279.42793524099017,44878.94396908392,44.44208875838618,449442.16722992563,4.394972230663044e-06
武汉,2014,5,-1.963494190449456,-3.1447643942282957,-1.0620550535691486,-2.156775004727476,278.5154462738645,38132.89267275529,75.8426938068387,347350.26664678945,0.000135747113664675
武汉,2014,6,-1.6128327018423019,0.0648443629130422,-0.9406995538848111,-0.12434364925010544,286.7787040612425,67576.79631555901,66.33849688077004,618573.8576152483,0.00010290366126917726
武汉,2014,7,-1.9635902059177113,-1.3804009305792868,-1.1244609817735096,-0.9973520506910194,290.9900996627348,72315.01627461867,72.60273239053609,628910.2193952573,0.0003207903365619625
武汉,2014,8,-1.4096824231568035,0.4450414059349531,-0.8539454375087256,0.2108826898583724,295.62282827038666,85198.10047460417,69.49169716320279,746143.1173158358,0.000312924064707175
武汉,2014,9,-1.6050929911166976,-1.080026905348281,-0.9361786364173832,-0.7850294974789023,299.1573100533332,87622.7728573634,76.19799355338823,755870.7943768456,0.000192669848317425
武汉,2014,10,-1.337261645839156,0.4016202169109567,-0.7844354033043375,0.11951102888845375,301.1118043219244,80781.55117152502,80.02287174945195,703030.0440759573,0.0004322871653718625
武汉,2014,11,-1.537013139149754,-1.2188398308240647,-0.8638759495305903,-0.9153115517533572,299.5633078460529,69674.0197375284,80.36896242117396,595481.359156538,0.00022329003704549998
武汉,2014,12,-1.5360234923787526,-2.0100580946071913,-0.833679524855315,-1.4131387739674022,297.53046744871114,62008.229039911195,78.80321788539963,538260.743678115,0.0001348998580269625
库尔勒,2014,1,0.959526137939382,1.139957948383853,0.4848149824696986,0.6188003888907786,265.6642256993381,40433.35775832104,54.36953326044395,403977.19937407953,5.2436234929721e-07
库尔勒,2014,2,-0.04373979745604362,-0.21455876916952363,0.008304582706431233,-0.177951526467207,285.01030345551914,61847.64455572265,40.776860594159956,580473.5644360338,1.2276958396136596e-05
库尔勒,2014,3,0.4809254614668001,0.32610009763677866,0.3722294006929119,0.09285104761347651,274.17667282387856,42463.71802991437,62.14189668201456,421435.456775238,1.8969500199632982e-05
库尔勒,2014,4,0.9249636722082116,1.0207875526987775,0.5298715766020525,0.5453289895935417,264.35024576249475,35018.87364156671,59.65052220204526,345761.47735638806,5.755906972939444e-06
库尔勒,2014,5,-0.3862120821877208,-0.3060065364449714,-0.1397091053579744,-0.22836990846119745,269.61529223954926,55893.44940994282,46.15990396807018,533818.1133868542,7.990035312952483e-06
库尔勒,2014,6,-0.3234532808744682,-0.648292842635935,-0.01826458361258917,-0.45432867847548136,279.3976865671679,84373.56390515646,36.0965277980982,781809.9599178475,1.1052582262930518e-05
库尔勒,2014,7,-0.7063194319442544,-1.1465162770886266,-0.33957804912959705,-0.735146339983002,287.2013182005931,108142.2820411292,23.162905040634303,994120.205020608,8.474227529559852e-06
库尔勒,2014,8,0.0857312933154491,-0.7146609674868699,0.1414244101627913,-0.44745321732637594,292.3517201556973,120906.66660600074,23.670836608797668,1103687.966376122,1.9029264882909633e-05
库尔勒,2014,9,-0.8040313199315868,-1.6921326449682466,-0.37907192467000767,-1.109951559525236,296.3926392260257,121434.25905357262,35.41758316495198,1053137.3735029898,4.044254274134489e-05
库尔勒,2014,10,-0.9512768424960791,-2.2635434117612614,-0.43488549083666167,-1.4833445548844384,298.6162008360923,120873.85157660441,33.39249444909171,1052275.2647009105,2.0144613734329748e-05
库尔勒,2014,11,-1.2231265865072254,-1.99389962236966,-0.5603911193452178,-1.2890925485354192,298.3932350595182,108963.03410212346,27.48716610190697,956521.3143496985,5.124613270851217e-06
库尔勒,2014,12,-0.09655653413727883,-0.7298391967782404,0.039786361438731196,-0.48611831686520285,292.11577251540376,88344.95335121556,38.08919595269035,799727.908829027,1.4895520407390975e-05
青岛,2014,1,0.5375353435193939,0.4138585594125356,0.3993972419734965,0.12982701934475263,275.83516807025353,42196.81723648073,63.20333111851887,419504.9351540597,9.977252908654964e-06
青岛,2014,2,-0.5154980328316295,-0.32714789779081144,-0.42745231626486463,-0.3896716148996012,290.35314045459006,61832.516661538706,67.10455704297891,584619.5477994772,5.9255302596512945e-05
青岛,2014,3,1.2941280331419158,-1.7001317190989333,1.016277861888345,-1.3916646248304738,283.8654800047503,41468.65530203177,56.80395187811068,404622.6527685811,6.94985517258517e-05
青岛,2014,4,4.053956258800615,-1.9657911086468807,3.079152302620361,-1.5569091239860047,275.73843630436875,36776.996661525125,49.476940339118435,372805.9140926505,5.6000939725304685e-06
青岛,2014,5,-1.6186139413851184,-2.0957774632242705,-1.2359390587334567,-1.84376896471486,274.819579141057,52432.44768206211,61.576617039468275,497496.402761808,2.2296841981841915e-05
青岛,2014,6,1.1608694083987534,2.0015765876250495,0.5365642947129582,1.3552925973652066,281.0692216332412,81021.18173934154,56.38565610496891,772720.1999102548,1.5933093313149096e-05
青岛,2014,7,-0.5598433491562935,1.909277327230196,-0.6328976754196318,1.2622403474914434,285.52943221638367,90411.45432359008,64.24604693897902,838370.7711687187,6.748133131439454e-05
青岛,2014,8,1.342056074068129,3.9188282919422806,0.5183921936066801,2.725149413894983,291.2113094438233,108633.90523885815,61.42529394136992,1018881.2857525032,9.502162068493132e-05
青岛,2014,9,-0.7451691874028802,1.863571702195644,-0.6972447749248857,1.3362537090080155,294.5023039999877,89579.7694489616,79.64758384733842,794437.18132883,7.914433846696473e-05
青岛,2014,10,-0.31196518187547956,3.150201306447623,-0.46594383705373577,2.2378404551053634,298.32340730252,94853.392880006,81.12039536349108,848629.1209682428,0.00022470250795802858
青岛,2014,11,-0.26508241334171406,0.242654093705129,-0.24028660128327056,0.24635857621159815,298.4960458259566,86630.69256334346,76.61231157319956,768189.5256833349,4.825407234140095e-05
青岛,2014,12,-1.3183607721088049,-0.5408375664212829,-1.0635589795463214,-0.5128837833363183,295.08810077769516,67360.62742105896,71.94434630715864,603109.2995709748,0.00013550556130484287
北京,2014,1,0.41299790142238574,-0.585090731963407,0.27748922881493726,-0.43775208483450734,270.8641368568145,38696.982785517386,38.7339187539707,397269.0522420592,1.8080732584342108e-06
北京,2014,2,-0.3089384175150382,0.1679531428559776,-0.12878812030451642,-0.13149725274849264,285.99028065704374,52857.60325447353,59.49990591735931,502713.6115508093,4.3823096281106315e-05
北京,2014,3,1.2013454548931561,-0.8006074189933207,0.7489071816848359,-0.5832562711057894,277.2985259759976,37972.151494956146,43.03323984595849,378332.9692236737,5.014120010413185e-06
北京,2014,4,2.0606204057735487,-1.6266336887115977,1.2010667295626625,-0.9820496747707085,270.8196524529765,33050.82696529641,30.444607823982917,348678.3414763119,2.285580675388241e-06
北京,2014,5,-0.34085422954790673,-0.0756490971477264,-0.15441453742070274,-0.23874923342229915,271.0295595518966,51695.49048772269,52.49387854758353,507294.12894916994,1.386626148917134e-05
北京,2014,6,0.3214909656445407,-0.27299610660579926,0.24746176125962369,-0.28810898915242744,281.60461660518234,77155.49107682153,37.75400814481893,752055.3423541199,8.781116193875674e-06
北京,2014,7,0.29068145522834854,1.306202743739518,0.11155290383204487,0.6435246993552559,290.0259390751077,88628.84964539601,38.85014493905625,854974.8155631338,1.5474651154496623e-05
北京,2014,8,1.1192565162476926,0.004724651918614439,0.687536208414565,-0.14951860469774836,294.8475625359883,97759.01022204889,35.10525767598664,924400.1145682976,5.242384056221483e-05
北京,2014,9,-0.2761810038733772,0.3851894943862945,-0.19282864442756256,0.12549384835612057,298.0954821680006,94241.13054770538,55.22571836802524,856523.2401887731,9.166535525490683e-05
北京,2014,10,-0.2394484710908745,1.2852260177908181,-0.2293621172445789,0.6792405085993956,300.55212217088985,88731.05292827608,61.620939988661945,783816.7963456729,0.0001077773202370556
北京,2014,11,-0.21629618277745818,0.3643822117194304,-0.14447192529077313,0.13704866987293748,298.28915131388726,85290.30481809306,61.248160243222166,774466.5924478299,0.00014303187865819168
北京,2014,12,-0.25872204278102634,0.7109201302719536,-0.18826196783830537,0.2887999943535278,292.4486140661605,66968.57564519443,65.57943324512202,610850.1578489866,0.00016248005289411666
沈阳,2014,1,1.1769834180043917,0.7390121227966489,0.6083902125455153,0.4290035819783288,265.7323641037177,34761.95450777603,45.35524015809287,357401.8452416819,5.491312592805906e-06
沈阳,2014,2,0.4105022841364555,1.4620527723617909,0.18420837634607454,0.7718195628709356,284.73698608487825,53188.41328541733,52.58184765554487,509404.7452294309,5.6626320073521476e-05
沈阳,2014,3,1.6251083747160515,1.061816606579569,0.7562395073362143,0.5683253120318104,275.611966304709,36245.57497750607,47.02400218342248,366466.8461771848,1.520676160388474e-05
沈阳,2014,4,2.435022989416668,-0.05858496395155788,1.224815489094273,0.07756178903824928,263.95436275795095,30578.751632993724,50.15764101592302,311112.9216044829,1.183832818381832e-05
沈阳,2014,5,-0.36765191555304844,-1.1793304009189693,-0.15425607545174447,-0.8552199787804298,268.49702628056934,52549.934732942274,37.559390263456436,524326.3370216085,9.923229691640256e-06
沈阳,2014,6,0.6156086346481294,-0.04428210333578094,0.36035077238644253,-0.06008165618823754,277.3329178576828,76093.30584038055,40.051845569972855,748749.5064636874,1.3264169118636057e-05
沈阳,2014,7,0.7903942650393586,1.0769065839915628,0.4215233770609479,0.6428997733484273,286.6230837404188,91491.6186374479,37.77033526094254,883436.8125302187,2.8069098907279052e-06
沈阳,2014,8,1.8400619642505391,2.886856808732173,1.0448413714570475,1.7476691440831187,291.0048082256459,89749.40628732515,53.91625236367555,833743.3450856479,0.00010035598972036477
沈阳,2014,9,0.7697676570171227,1.4280529072510653,0.33077695184851463,0.8549689262429154,296.09861037136875,90481.32141029592,68.72606989393518,818894.3841061578,0.00016941083185766667
沈阳,2014,10,1.2948593655887874,3.770629084789804,0.6484380884490419,2.3023270405946326,298.1008766256841,95674.35746255264,69.19005622697105,871973.8232345821,8.839121254383011e-05
沈阳,2014,11,0.6869630366334563,0.9847653420059083,0.32523331995812116,0.5575944116383087,297.6911459541933,92560.88482239434,65.1491523062749,843018.2520111436,5.165188096178691e-05
沈阳,2014,12,0.1804060191813926,0.0660936603389413,0.047813647212281714,-0.018858302884563846,290.7557279189311,78969.96932084861,50.886748456350205,741823.5527113007,7.664349196637781e-05
广州,2014,1,-1.426954940823294,-1.7113335900964253,-0.787986066525346,-1.1661915432223418,287.7987527230018,64989.827187603085,54.5591245996574,614844.6522092021,4.7360685821347985e-06
广州,2014,2,-1.0803096792628069,-1.255407234392458,-0.5918644883419543,-0.7905995962328463,298.6276708010614,83191.81298314342,60.34594537929702,729436.9521447956,1.0194626873433507e-05
广州,2014,3,-1.5416981567834738,-2.6560049941923602,-0.8045078965024789,-1.7074020984916836,294.4176472072675,49412.85165182156,70.30075968693242,424123.6205334802,6.427631423776841e-05
广州,2014,4,-1.7808533591543476,-4.611541761231313,-0.8800062625228495,-2.796292231027128,287.2023197840153,43165.0496832544,51.880023941482605,392415.45194556745,5.7078005163717596e-05
广州,2014,5,-1.6559424794331765,-1.5454178192700374,-0.9249803825351389,-1.1196238404596983,287.1580627899348,44398.867115603454,73.41007349089125,386726.9689441598,8.554471752995072e-05
广州,2014,6,-1.8223529552673945,-0.3166764230077831,-1.0711931627309066,-0.35208350290586415,291.38778118788355,50513.056669913516,80.32947421628349,434256.3728875589,0.00029660565470549996
广州,2014,7,-1.762886564381208,1.2482102798606947,-1.0607595588268979,0.6961444153795964,296.6318751496299,63319.69226086161,81.31143774948522,532017.3037711442,0.0002286326753968
广州,2014,8,-1.0094201787063182,2.307919436568253,-0.7099350670463485,1.2696799510074501,299.16089504822764,63867.35003022852,87.22394366629429,517929.1813931316,0.00067916178050674
广州,2014,9,-0.5720698571712054,1.9951241132352364,-0.42310888668784513,1.1016332823356958,302.3357041945293,89385.67943459994,82.99670967766419,739158.4045584204,0.00038956858710467994
广州,2014,10,-0.700946481415088,2.0400867498740114,-0.5411668527524298,1.1318633671423959,303.0482958800575,94700.82430439287,80.8321009643204,804215.2823679675,0.00023401140487279998
广州,2014,11,-0.1844534808287775,2.1942073955250483,-0.21512239513442802,1.2104025149167448,302.18427088122087,88915.32690858768,82.07909310774069,751617.7814441887,0.00034306694851545
广州,2014,12,-1.3120621893587328,-0.19226766103057352,-0.8190164570086143,-0.19015068427206122,301.82082974066674,89506.08652487739,77.04960338555915,758403.7088344868,0.00015154032183287998
拉萨,2015,1,0.3406372945937411,0.1799186804295866,0.4215825009345134,-0.18626030186329093,263.2295208262863,77566.31967707859,48.91160292151034,690739.4187969026,2.0586930111551762e-05
拉萨,2015,2,0.014434174686458717,1.1901293646974953,0.13493322371635588,0.6557522743755123,278.04401322957955,92371.13915095878,45.64234947181558,815157.8437930552,3.739737875809901e-05
拉萨,2015,3,0.11805839173041667,0.5750692875045277,0.1809609110336253,0.1342610156187629,270.59989137510587,82132.0232276969,51.85013469994792,713905.3091762358,1.9512437798386074e-05
拉萨,2015,4,-0.5472474680525936,-0.3009009467358342,-0.19018831264797895,-0.47064238993143587,264.3872269412631,69369.12351202697,58.19079189066011,626215.0985709239,2.71196413735661e-05
拉萨,2015,5,0.7899126808072531,0.729627588468097,0.583389687598029,0.24565479122869763,268.4313068131616,91223.33150523294,30.5999815490206,835097.3304987295,7.890218665698937e-06
拉萨,2015,6,1.0937980782935344,1.7576145171075073,0.7393577354222528,1.108083418044158,273.8745795280316,107310.3798400656,30.519133592112066,972145.6661878579,2.517172959295371e-05
拉萨,2015,7,0.088959319475522,0.7963361491790696,0.1516979199925322,0.42308918754474595,276.0597284347629,125468.63895909418,51.192459168656335,1062138.2571963854,9.162344080227391e-05
拉萨,2015,8,-0.024221280213778566,0.8587256950365775,0.0771470269639384,0.4544303273178092,281.14532768417837,134498.11815615234,51.73013130659472,1137422.1082598236,8.745567385639653e-05
拉萨,2015,9,-0.1271813562944584,1.7063621837482807,-0.06674570775845252,1.1177756217877535,285.50537179442034,129043.80502474144,56.19191427764986,1102831.5214832781,0.00012876298556696665
拉萨,2015,10,-0.8361365804961033,-0.08184856268510415,-0.4879908541086473,-0.134782583239048,286.29722798005633,128208.49009713525,48.98619153164375,1102038.7866888067,0.0001055304879853373
拉萨,2015,11,-0.2581096531346393,0.5844651960530123,-0.1623250549521129,0.3420081275912685,284.86958417069906,102456.45886701123,69.87780072795223,840309.1789861586,0.00026958742273435
拉萨,2015,12,0.03270251778850621,1.6354142244433014,0.06948774012209516,1.0237832143395837,284.3071476741806,101240.4121612467,64.68370538197546,855344.5325629917,0.00011564579708115373
武汉,2015,1,-1.4983492967674223,-1.4442033756517008,-0.7992020891000342,-1.0076241966473285,279.9102836883401,40765.72050937853,59.72905462930309,387474.58344406646,5.790059762479152e-05
武汉,2015,2,-1.5863951063920938,-1.3530063648461312,-0.9241695225029574,-1.0123794106827715,292.6569030678222,62687.25626489815,60.63464018968512,572570.8516311608,9.643748260267683e-05
武汉,2015,3,-1.3529682770306017,-1.945866919344165,-0.6629092562475078,-1.3874651519093928,284.3420064124349,31808.178820381203,80.19219624588774,285428.98279940605,0.00014137018326459998
武汉,2015,4,-0.7378819673306536,-1.9793279475959873,-0.33279454887195864,-1.213992241791618,280.17444041997436,35731.441273532655,64.31953228979344,337969.7574746747,1.838204472171696e-05
武汉,2015,5,-1.5877833250578886,-1.2066140444617957,-0.8710936946704357,-0.8723715498123955,281.0777166133564,47479.958247283976,66.15582990984365,450001.6729405462,0.0001439640246436125
武汉,2015,6,-1.6585884934151076,-0.2582181668340505,-0.9515692402747966,-0.295712046386626,285.66140967060846,61347.7819886732,69.82008609081473,558843.8408214329,0.0001664479058025125
武汉,2015,7,-1.1289239466194887,-0.6861230690574275,-0.7005439422671568,-0.5946770880957092,290.4385542393723,78295.69490276526,67.56176762861634,694206.8503029547,0.00024969411558125
武汉,2015,8,-1.380313939013055,-0.33890604206417085,-0.7596508497776668,-0.3368550276057445,296.2698070541335,79695.72700995575,75.3715343301346,689000.4987641809,0.0002442556470810125
武汉,2015,9,-0.7726675195251544,0.6580694641417986,-0.45518311637975406,0.28961040870588606,298.83106350328205,76848.0609735917,80.36298940977963,653571.9940510426,0.000568111893010275
武汉,2015,10,-0.5857735121103155,0.2951974834028369,-0.3804196303747769,0.07936200260624349,300.80718955572615,90380.735381005,76.43773839611399,776307.0739285611,0.0001724603077154625
武汉,2015,11,-0.9720117240034561,-0.5665070497624014,-0.5756270314121448,-0.5065363761128076,301.4373071233648,94883.93068532707,72.59714299728958,830247.6401205924,7.887491237324326e-05
武汉,2015,12,-1.9275501170820113,-1.7172056112710408,-1.1086167342483368,-1.169793949054665,297.78899718466175,74646.08480343866,69.13176282491516,664997.7511805837,0.0001546369011119
库尔勒,2015,1,0.3879040872505601,0.5893749445622745,0.1887172397248389,0.2888054511737496,266.11820500178675,38298.082676095626,60.10620799359187,377779.6697942251,7.544287676154756e-06
库尔勒,2015,2,-0.21595070637093386,-0.3256300823407458,-0.0221583328323904,-0.2657155155335616,284.3842412703187,63229.981168253194,40.80355250359404,599285.486307891,1.8879632984304142e-05
库尔勒,2015,3,0.3835759278283377,0.37231219247504166,0.23377835931773613,0.15161151324056585,276.1515668969881,41385.808677817855,66.28460750669102,398878.58415118465,8.51666112057062e-06
库尔勒,2015,4,0.8295997991882608,1.1103105801987179,0.44874378753275496,0.6186727614107016,266.7492186640023,33381.12463846019,66.78279674401291,325624.08589972416,1.10285679171386e-05
库尔勒,2015,5,0.061360871951493666,0.24562322221643215,0.08211023119064653,0.053857444599492564,271.20033407422943,56321.54510082444,57.084551893348895,530131.3919323363,2.2911788167706623e-06
库尔勒,2015,6,-0.5652904317534339,-0.7178730523230974,-0.19461859208686416,-0.4469180010106139,280.24470586330295,83019.85632821017,31.630571670037707,773346.8961496482,2.2918480841435883e-06
库尔勒,2015,7,-0.7288440566000173,-0.8611030821699197,-0.31813924656361925,-0.5442226931523922,288.4088832317351,105701.58079622201,35.73196108980963,952136.373915613,4.1667725835828954e-05
库尔勒,2015,8,-0.636936594296399,-1.268106092100808,-0.2196509304208374,-0.8278394992292816,294.38767326980764,117697.79518523144,32.28422630064059,1034463.6898218665,3.1040179423073113e-05
库尔勒,2015,9,-0.728746662479724,-1.338435814833219,-0.2999583610785823,-0.8988354966667588,295.7191845084415,119959.66224891134,42.30378406197157,1045391.0075038917,6.512347213629922e-05
库尔勒,2015,10,-1.4725474764239739,-2.1618791459101554,-0.7362033980974929,-1.4495520995451827,301.458026012671,125613.44713220204,28.2617695262179,1097263.3183898176,1.4730135990814175e-05
库尔勒,2015,11,-1.442820436302407,-2.535636811786413,-0.8044572323992331,-1.6698310757685777,298.84307627321675,107907.48348876873,30.98985296516183,945788.136743713,2.0178100529739066e-05
库尔勒,2015,12,-0.5863726676809123,-1.178428153900022,-0.3088829073741994,-0.7541160785218519,289.40571385255004,83805.34206821579,52.22601660371232,751441.0856902966,6.883112431956216e-05
青岛,2015,1,0.9311373116582674,-2.15151720336117,0.7087788000706482,-1.7488478106362162,275.2119422652099,41523.21304724627,59.9936397342586,414135.50074917625,8.91847844792741e-06
青岛,2015,2,1.1568681457175103,0.33212637422451613,0.8397139132631377,0.18430272552567167,290.83596926090917,63838.49638982206,61.48407025630808,602217.3837523909,1.7996071575339814e-05
青岛,2015,3,-0.7332188768258945,-2.9419847539675446,-0.46216103787193835,-2.449460509726144,282.7771610171605,33239.36373091997,73.9387871283698,309512.42148436885,0.00012247276379792347
青岛,2015,4,1.7687585585315826,-1.7593511731039864,1.390846031781235,-1.4827759328652639,277.36393003253926,33951.863640064395,64.84601786183113,334301.03613166715,1.4893897914603003e-05
青岛,2015,5,1.2335437610474869,-0.8549126513635724,0.8288792617921084,-0.733310611408237,275.86684519626925,56794.550321912924,58.027635385326064,561380.507351623,2.3499782194340098e-05
青岛,2015,6,0.2899333587079757,1.4957093923519447,0.06265282871146131,0.999455234855186,279.98379717609083,79612.30785978514,53.499596311982295,771364.9061619348,2.0960557578394676e-05
青岛,2015,7,0.28892971874421164,1.2270498651372297,0.044068858238533404,0.738935315878227,284.8233816974763,90598.83844286327,58.62697557563845,841303.8853095818,6.497129652247255e-05
青岛,2015,8,0.5001473336065061,3.0468539556620584,0.0772913446222898,2.131053401915895,290.1604392954411,96107.40001864734,67.4775018704176,884249.827988399,3.931750932052081e-05
青岛,2015,9,-0.1039280848869047,3.811404322213975,-0.3608300090371101,2.687150011446243,294.5705059807286,99839.36172904416,76.4249216043542,898480.9078316859,8.3529413585562e-05
青岛,2015,10,-0.9437923126531558,2.5937340099223714,-0.8460179299806522,1.8362482702760532,298.09706514648,91112.43505752237,81.94585459505046,810136.7315000864,0.00012937688089335715
青岛,2015,11,-0.21231409964159983,1.7528513733334836,-0.31837333587801014,1.2116381432753507,299.31260307895747,85168.68106844703,79.11024626813605,764391.6142299095,0.00012047794569881427
青岛,2015,12,-1.0838900490441163,-0.3436395544716402,-0.8808840332159743,-0.3033382625779178,295.7369101424673,75626.68089382169,69.13357420692644,690564.1388890485,7.003204511709921e-05
北京,2015,1,0.6017942467551447,-0.8099353884494817,0.3600753673924754,-0.5359897000707385,270.8180782768981,38568.31822996028,37.97581383087452,395094.22513854055,1.876257442652133e-06
北京,2015,2,1.2714380682934214,-0.7690269725323277,0.75512969065535,-0.537786992212908,286.33714283783166,56879.788685938176,49.15069988862711,547137.547828279,2.8560492349064073e-05
北京,2015,3,-0.5650628316021583,-0.1929634768814096,-0.3376446026821436,-0.21093969393785306,275.3030043841889,29313.85317204108,69.27814402821274,270539.8799801309,7.960472604468159e-05
北京,2015,4,0.9269199398428772,-0.9568651435906604,0.5768305279720654,-0.6741387058315538,271.56557122987874,31681.59112761534,52.36468104523819,323123.0405474195,4.660331436978699e-06
北京,2015,5,0.8280967387068473,-0.9168159676366979,0.5342361188843682,-0.5820775879064546,273.14607386597396,53518.27644549342,37.62504572353789,533581.8732391009,1.1422512170310434e-05
北京,2015,6,0.665840051333002,0.18933800577656945,0.4267642531413945,-0.052145164821819995,280.56994640279237,77910.50750915811,32.01522187196132,768424.5808018361,3.7745662371329766e-06
北京,2015,7,0.856922183052719,0.26710260205053665,0.497489941253425,0.04635667229952999,288.26066416735955,90132.74707689788,39.5022640698291,877384.4945715336,3.790095752654912e-05
北京,2015,8,1.2130444253196186,0.5331740139780599,0.6874237367749915,0.3145312987244907,294.3153761789482,99348.36525822262,39.42941643319304,946141.3638765559,5.826328092692189e-05
北京,2015,9,0.24916991811689684,-0.12310474057778764,0.1686341936093778,-0.1609757457546691,297.5991492793257,91813.6741977153,52.76323084962791,839343.2798564342,5.023318121719155e-05
北京,2015,10,-0.737058673116835,0.5414433486641118,-0.4276179898681107,0.2556053822803703,299.3662666689473,85255.52833911477,64.80765433239192,764099.4701702292,0.000257278430313175
北京,2015,11,0.06530051153069087,0.09519202761905332,0.0852484910858005,0.012143084277108406,297.9594985593836,86724.42225135291,70.07031665877409,783950.2221568077,0.0001591472825924333
北京,2015,12,0.07969528707263988,0.035145196711530935,0.09764394120392263,-0.10274400672796376,292.6704431880841,68925.8786801401,64.76938730390368,628698.7980532792,0.00014328614203404998
沈阳,2015,1,0.895171931162975,-0.5399606536043923,0.279756944703634,-0.2830199721845633,264.68972894485813,35641.49200523564,52.46595888103332,357011.56492298655,1.1428989381919753e-05
沈阳,2015,2,1.9179032250540788,0.989269823751032,0.9689532702241885,0.5989031774446375,283.37649285972856,55268.468444879414,47.47039660221647,534087.5211641705,4.1384982477874374e-05
沈阳,2015,3,-0.7061588508226532,-2.440732399746761,-0.3967303900437349,-1.7254342406095566,272.29955793775287,31916.44633810959,59.68479141365472,315903.0550447294,3.688015773272073e-05
沈阳,2015,4,1.2550196909263858,0.4723969099925413,0.6025866372381496,0.20801322178620046,268.26892387631545,26869.73465059423,57.68684415247779,269822.165647283,2.734655300188624e-05
沈阳,2015,5,1.627451773824377,-0.46991378144765533,0.8740355940204209,-0.25118890293278695,268.99650622173624,50476.38866385407,45.253231156964006,496420.5753637302,3.8614990833053497e-05
沈阳,2015,6,1.8303211353299278,1.3417967322011588,1.0386869347754089,0.7661454516469324,275.93415479510315,72533.72608614547,39.04189283015048,709945.5163499718,3.455182983656459e-05
沈阳,2015,7,1.5144313003471968,2.1142857577798324,0.7600074052261914,1.232028572201071,285.06695126233234,84118.37386128386,45.917127846502595,812453.5008965204,7.2106328597714e-05
沈阳,2015,8,3.231760291537391,3.7765108182232163,1.919540749628054,2.361428104363149,291.5278126893181,95592.07885250743,46.081895168176885,901086.1912225398,0.0001143952323344
沈阳,2015,9,0.7739022448958526,3.472695458545242,0.3290318937125984,2.1031092522856443,295.13930662544186,92136.57566807292,66.58995609845856,832866.1502241836,0.00016049374696533333
沈阳,2015,10,0.4757152371275875,1.4485854751920104,0.203460853285568,0.8786306422903345,298.70905799024575,92604.72016688055,64.45733417483781,841057.5433103992,0.0001296342601288667
沈阳,2015,11,0.4869419582349658,1.7634098879378726,0.19757042211641865,1.039801964522261,297.29120375480085,79125.95667845709,75.83560223489482,720530.6967447153,0.00015940731048383333
沈阳,2015,12,0.011372614011692768,0.4668090616174345,-0.07077935936125006,0.21712285184095742,292.5515926516143,78324.7395444696,55.6519310959402,714760.7116412311,6.597018757565005e-05
广州,2015,1,-1.7542629241947587,-2.3048760758154314,-0.9407989116019488,-1.4805903072556688,288.2477437983554,57182.15827168943,61.74520086756299,526496.6778365984,7.986440088479897e-05
广州,2015,2,-1.6542664799403508,-2.0467310510728214,-0.8684062736108027,-1.2779235400204636,298.1220936602916,68824.62361008541,69.73869819582232,600314.6828906026,0.00015140247276103
广州,2015,3,-1.6224083846580672,-2.301399538228348,-0.8145640114959132,-1.4767327031627604,295.24875589354093,56048.06732988375,71.78548956525006,500226.3768136941,3.9091414856897264e-05
广州,2015,4,-1.7445838977304056,-4.065834933106412,-0.8368526281209305,-2.5342031119259385,288.78184426066105,35304.50075522292,72.9942549112588,308013.41901558515,0.00023915216728045003
